id,Provider ID,Measure ID,Measure Name,Score,Sample
,341316,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341316,OP_22,Left before being seen,-999,-999
,341316,OP_23,Head CT results,-999,-999
,341316,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341316,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341316,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341316,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341316,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341316,STK_4,Thrombolytic Therapy,-999,-999
,341316,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341316,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341317,ED_1b,ED1,-999,-999
,341317,ED_2b,ED2,-999,-999
,341317,EDV,Emergency department volume,-999,
,341317,OP_1,Median Time to Fibrinolysis,-999,-999
,341317,OP_18b,OP 18,-999,-999
,341317,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341317,OP_20,Door to diagnostic eval,-999,-999
,341317,OP_21,Median time to pain med,-999,-999
,341317,OP_22,Left before being seen,-999,-999
,341317,OP_23,Head CT results,-999,-999
,341317,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341317,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341317,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341317,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341317,OP_4,Aspirin at Arrival,-999,-999
,341317,OP_5,Median Time to ECG,-999,-999
,341317,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341317,STK_4,Thrombolytic Therapy,-999,-999
,341317,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341317,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341318,OP_1,Median Time to Fibrinolysis,-999,-999
,341318,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341318,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341318,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341318,STK_4,Thrombolytic Therapy,-999,-999
,341318,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341318,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341319,OP_1,Median Time to Fibrinolysis,-999,-999
,341319,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341319,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341319,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341319,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341319,STK_4,Thrombolytic Therapy,-999,-999
,341319,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341320,EDV,Emergency department volume,-999,
,341320,IMM_2,Immunization for influenza,-999,-999
,341320,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,-999,-999
,341320,OP_1,Median Time to Fibrinolysis,-999,-999
,341320,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341320,OP_22,Left before being seen,-999,-999
,341320,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341320,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341320,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341320,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341320,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341320,STK_4,Thrombolytic Therapy,-999,-999
,341320,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341320,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341322,EDV,Emergency department volume,-999,
,341322,OP_1,Median Time to Fibrinolysis,-999,-999
,341322,OP_18b,OP 18,-999,-999
,341322,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341322,OP_20,Door to diagnostic eval,-999,-999
,341322,OP_21,Median time to pain med,-999,-999
,341322,OP_22,Left before being seen,-999,-999
,341322,OP_23,Head CT results,-999,-999
,341322,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341322,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341322,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341322,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341322,OP_4,Aspirin at Arrival,-999,-999
,341322,OP_5,Median Time to ECG,-999,-999
,341322,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341322,STK_4,Thrombolytic Therapy,-999,-999
,341322,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341322,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341323,ED_1b,ED1,-999,-999
,341323,ED_2b,ED2,-999,-999
,341323,EDV,Emergency department volume,-999,
,341323,OP_1,Median Time to Fibrinolysis,-999,-999
,341323,OP_18b,OP 18,-999,-999
,341323,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341323,OP_20,Door to diagnostic eval,-999,-999
,341323,OP_21,Median time to pain med,-999,-999
,341323,OP_22,Left before being seen,-999,-999
,341323,OP_23,Head CT results,-999,-999
,341323,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341323,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341323,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341323,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341323,OP_4,Aspirin at Arrival,-999,-999
,341323,OP_5,Median Time to ECG,-999,-999
,341323,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341323,STK_4,Thrombolytic Therapy,-999,-999
,341323,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341323,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341324,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341324,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341324,STK_4,Thrombolytic Therapy,-999,-999
,341324,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341324,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341325,EDV,Emergency department volume,-999,
,341325,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,-999,-999
,341325,OP_21,Median time to pain med,-999,-999
,341325,OP_22,Left before being seen,-999,-999
,341325,OP_23,Head CT results,-999,-999
,341325,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341325,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341325,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341325,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341325,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341325,STK_4,Thrombolytic Therapy,-999,-999
,341325,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341325,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341326,OP_1,Median Time to Fibrinolysis,-999,-999
,341326,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341326,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341326,STK_4,Thrombolytic Therapy,-999,-999
,341326,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341326,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341327,EDV,Emergency department volume,-999,
,341327,IMM_2,Immunization for influenza,-999,-999
,341327,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,-999,-999
,341327,OP_1,Median Time to Fibrinolysis,-999,-999
,341327,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341327,OP_22,Left before being seen,-999,-999
,341327,OP_23,Head CT results,-999,-999
,341327,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,-999,-999
,341327,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,-999,-999
,341327,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341327,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341327,STK_4,Thrombolytic Therapy,-999,-999
,341327,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341327,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341328,OP_1,Median Time to Fibrinolysis,-999,-999
,341328,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341328,OP_23,Head CT results,-999,-999
,341328,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341328,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341328,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",-999,-999
,341328,STK_4,Thrombolytic Therapy,-999,-999
,341328,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341328,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,341329,OP_1,Median Time to Fibrinolysis,-999,-999
,341329,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,-999,-999
,341329,OP_23,Head CT results,-999,-999
,341329,OP_31,Improvement in Patient???s Visual Function within 90 Days Following Cataract Surgery,-999,-999
,341329,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,-999,-999
,341329,STK_4,Thrombolytic Therapy,-999,-999
,341329,VTE_5,Warfarin therapy discharge instructions,-999,-999
,341329,VTE_6,Hospital acquired potentially preventable venous thromboembolism,-999,-999
,340003,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340013,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340017,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340020,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340023,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340024,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340037,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340041,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340051,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340060,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340064,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340068,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340085,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340087,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340096,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340097,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340099,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340107,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340119,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340120,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340127,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340129,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340132,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340144,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340158,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340159,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340183,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340184,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340186,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,341324,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",
,340016,EDV,Emergency department volume,"Low (0 - 19,999 patients annually)",
,340084,EDV,Emergency department volume,"Low (0 - 19,999 patients annually)",
,340106,EDV,Emergency department volume,"Low (0 - 19,999 patients annually)",
,340133,EDV,Emergency department volume,"Low (0 - 19,999 patients annually)",
,340187,EDV,Emergency department volume,"Low (0 - 19,999 patients annually)",
,341304,EDV,Emergency department volume,"Low (0 - 19,999 patients annually)",
,341318,EDV,Emergency department volume,"Low (0 - 19,999 patients annually)",
,341319,EDV,Emergency department volume,"Low (0 - 19,999 patients annually)",
,341326,EDV,Emergency department volume,"Low (0 - 19,999 patients annually)",
,341328,EDV,Emergency department volume,"Low (0 - 19,999 patients annually)",
,341329,EDV,Emergency department volume,"Low (0 - 19,999 patients annually)",
,340008,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340015,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340027,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340039,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340061,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340071,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340073,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340075,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340109,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340114,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340116,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340123,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340126,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340142,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340143,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340145,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340151,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340171,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",
,340042,ED_1b,ED1,492,1028
,340028,ED_1b,ED1,464,732
,340040,ED_1b,ED1,426,360
,340126,ED_1b,ED1,411,799
,340030,ED_1b,ED1,406,402
,340147,ED_1b,ED1,404,763
,340061,ED_1b,ED1,397,427
,341324,ED_1b,ED1,394,219
,340155,ED_1b,ED1,384,515
,341315,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,384,14
,340050,ED_1b,ED1,375,784
,340132,ED_1b,ED1,373,808
,340004,ED_1b,ED1,364,674
,340073,ED_1b,ED1,358,488
,340002,ED_1b,ED1,355,475
,340069,ED_1b,ED1,351,473
,340041,ED_1b,ED1,350,699
,340131,ED_1b,ED1,350,665
,340114,ED_1b,ED1,345,460
,340071,ED_1b,ED1,342,1038
,340085,ED_1b,ED1,340,532
,340008,ED_1b,ED1,338,744
,340047,ED_1b,ED1,335,782
,340084,ED_1b,ED1,335,66
,340173,ED_1b,ED1,328,499
,340091,ED_1b,ED1,318,700
,340119,ED_1b,ED1,318,475
,340090,ED_1b,ED1,313,620
,341318,ED_1b,ED1,312,274
,340032,ED_1b,ED1,310,835
,340014,ED_1b,ED1,308,1090
,340115,ED_1b,ED1,306,926
,340171,ED_1b,ED1,306,672
,340113,ED_1b,ED1,304,315
,340107,ED_1b,ED1,302,501
,340001,ED_1b,ED1,301,411
,340142,ED_1b,ED1,301,737
,340184,ED_1b,ED1,300,771
,340106,ED_1b,ED1,298,345
,340024,ED_1b,ED1,297,458
,341315,ED_1b,ED1,294,382
,340109,ED_1b,ED1,293,759
,340127,ED_1b,ED1,293,717
,341311,ED_1b,ED1,293,498
,340060,ED_1b,ED1,292,413
,340130,ED_1b,ED1,291,451
,340133,ED_1b,ED1,290,446
,340141,ED_1b,ED1,289,413
,340116,ED_1b,ED1,288,867
,340166,ED_1b,ED1,287,424
,340120,ED_1b,ED1,282,298
,340068,ED_1b,ED1,281,512
,340003,ED_1b,ED1,280,597
,340017,ED_1b,ED1,278,854
,340070,ED_1b,ED1,277,835
,340188,ED_1b,ED1,276,468
,340030,OP_18b,OP 18,275,355
,340151,ED_1b,ED1,272,981
,341328,ED_1b,ED1,272,734
,340015,ED_1b,ED1,271,979
,340097,ED_1b,ED1,271,727
,340075,ED_1b,ED1,267,439
,340144,ED_1b,ED1,267,405
,340020,ED_1b,ED1,266,766
,340131,OP_18b,OP 18,265,547
,340027,ED_1b,ED1,264,868
,340186,ED_1b,ED1,264,372
,341326,ED_1b,ED1,263,329
,340010,ED_1b,ED1,262,648
,340023,ED_1b,ED1,262,316
,340099,ED_1b,ED1,262,432
,340158,ED_1b,ED1,262,713
,340053,ED_1b,ED1,261,544
,340013,ED_1b,ED1,258,542
,340096,ED_1b,ED1,250,412
,340061,ED_2b,ED2,249,427
,340143,ED_1b,ED1,249,566
,340087,ED_1b,ED1,248,464
,340098,ED_1b,ED1,246,454
,340039,ED_1b,ED1,243,785
,341327,ED_1b,ED1,241,373
,340051,ED_1b,ED1,240,448
,340129,ED_1b,ED1,237,570
,340183,ED_1b,ED1,237,629
,340123,ED_1b,ED1,234,805
,340159,ED_1b,ED1,232,527
,340114,ED_2b,ED2,231,457
,341316,ED_1b,ED1,231,101
,340021,ED_1b,ED1,230,533
,340145,ED_1b,ED1,229,494
,340042,ED_2b,ED2,228,1028
,340064,ED_1b,ED1,228,503
,340126,ED_2b,ED2,228,798
,340156,ED_1b,ED1,228,256
,341322,ED_1b,ED1,226,391
,340016,ED_1b,ED1,224,486
,340040,ED_2b,ED2,223,358
,341307,ED_1b,ED1,223,467
,340002,OP_18b,OP 18,221,366
,340028,ED_2b,ED2,221,732
,341325,ED_1b,ED1,221,442
,340037,ED_1b,ED1,214,377
,341304,ED_1b,ED1,214,210
,341329,ED_1b,ED1,212,381
,340050,OP_18b,OP 18,208,347
,340042,OP_18b,OP 18,207,1675
,340171,OP_18b,OP 18,206,429
,341303,ED_1b,ED1,206,226
,340142,OP_18b,OP 18,205,376
,341305,ED_1b,ED1,204,267
,340040,OP_18b,OP 18,201,389
,340061,OP_18b,OP 18,200,359
,341319,ED_1b,ED1,200,561
,340132,OP_18b,OP 18,193,380
,340041,ED_2b,ED2,192,692
,340113,OP_18b,OP 18,192,380
,340073,ED_2b,ED2,190,485
,340114,OP_18b,OP 18,190,372
,340147,ED_2b,ED2,188,760
,340107,OP_18b,OP 18,186,376
,341320,ED_1b,ED1,183,382
,340116,OP_18b,OP 18,182,460
,340001,OP_18b,OP 18,180,406
,340047,OP_18b,OP 18,180,565
,340098,OP_18b,OP 18,180,406
,340155,ED_2b,ED2,180,512
,340070,OP_18b,OP 18,178,461
,340173,OP_18b,OP 18,177,439
,340147,OP_18b,OP 18,174,726
,340155,OP_18b,OP 18,174,370
,340091,OP_18b,OP 18,173,467
,340119,OP_18b,OP 18,173,377
,340017,OP_18b,OP 18,172,362
,340028,OP_18b,OP 18,172,357
,340085,OP_18b,OP 18,172,450
,340123,OP_18b,OP 18,172,380
,340183,OP_18b,OP 18,172,459
,340008,ED_2b,ED2,171,743
,340053,OP_18b,OP 18,168,455
,340069,OP_18b,OP 18,168,436
,340151,OP_18b,OP 18,168,1106
,340186,OP_18b,OP 18,168,372
,340071,ED_2b,ED2,167,1034
,340014,OP_18b,OP 18,166,1352
,340188,OP_18b,OP 18,166,311
,341315,OP_18b,OP 18,166,342
,341324,OP_18b,OP 18,166,363
,340127,OP_18b,OP 18,165,568
,340039,OP_18b,OP 18,164,389
,340166,OP_18b,OP 18,164,424
,340003,OP_18b,OP 18,160,466
,340004,OP_18b,OP 18,160,349
,340032,OP_18b,OP 18,160,351
,340050,ED_2b,ED2,160,780
,340090,OP_18b,OP 18,160,371
,340120,ED_2b,ED2,159,298
,340023,OP_18b,OP 18,158,418
,340126,OP_18b,OP 18,158,383
,340141,OP_18b,OP 18,158,383
,340087,OP_18b,OP 18,157,357
,340051,OP_18b,OP 18,156,348
,340068,OP_18b,OP 18,156,368
,340013,OP_18b,OP 18,154,418
,340145,OP_18b,OP 18,154,415
,340173,ED_2b,ED2,154,499
,341327,OP_18b,OP 18,154,284
,340084,OP_18b,OP 18,152,365
,340096,OP_18b,OP 18,152,354
,340097,OP_18b,OP 18,152,1394
,340184,OP_18b,OP 18,152,416
,340141,ED_2b,ED2,151,413
,340015,OP_18b,OP 18,150,449
,340143,OP_18b,OP 18,150,484
,341328,OP_18b,OP 18,150,942
,341318,OP_18b,OP 18,146,368
,340020,OP_18b,OP 18,145,434
,340002,ED_2b,ED2,144,474
,340132,ED_2b,ED2,144,806
,340184,ED_2b,ED2,143,771
,340115,OP_18b,OP 18,142,417
,340133,OP_18b,OP 18,142,386
,340008,OP_18b,OP 18,140,379
,340024,OP_18b,OP 18,140,427
,340027,OP_18b,OP 18,140,586
,340060,OP_18b,OP 18,139,397
,340069,ED_2b,ED2,139,473
,340130,OP_18b,OP 18,139,412
,341325,OP_18b,OP 18,139,370
,340010,OP_18b,OP 18,138,405
,340041,OP_18b,OP 18,137,359
,340064,OP_18b,OP 18,137,353
,340158,OP_18b,OP 18,137,448
,340071,OP_18b,OP 18,136,550
,341326,OP_18b,OP 18,135,376
,340073,OP_18b,OP 18,134,368
,340075,OP_18b,OP 18,134,414
,340144,OP_18b,OP 18,134,389
,340115,ED_2b,ED2,130,922
,341319,OP_18b,OP 18,130,374
,340099,OP_18b,OP 18,128,376
,340109,OP_18b,OP 18,128,2766
,341316,OP_18b,OP 18,124,200
,340016,OP_18b,OP 18,122,399
,340129,OP_18b,OP 18,122,396
,340032,ED_2b,ED2,121,830
,340060,ED_2b,ED2,120,413
,340116,ED_2b,ED2,120,866
,340020,ED_2b,ED2,118,766
,340004,ED_2b,ED2,117,674
,340021,OP_18b,OP 18,115,422
,340068,ED_2b,ED2,115,494
,340106,OP_18b,OP 18,115,379
,340097,ED_2b,ED2,114,727
,341329,OP_18b,OP 18,113,375
,340091,ED_2b,ED2,112,691
,340159,OP_18b,OP 18,112,382
,340013,ED_2b,ED2,111,519
,340075,ED_2b,ED2,111,434
,340120,OP_18b,OP 18,110,381
,340047,ED_2b,ED2,108,780
,340119,ED_2b,ED2,107,471
,340187,OP_18b,OP 18,106,516
,340037,OP_18b,OP 18,104,416
,341324,ED_2b,ED2,103,217
,340085,ED_2b,ED2,102,525
,341304,OP_18b,OP 18,102,371
,340001,STK_4,Thrombolytic Therapy,100,38
,340002,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,100,72
,340003,IMM_2,Immunization for influenza,100,382
,340003,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,100,407
,340003,OP_4,Aspirin at Arrival,100,184
,340004,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,100,67
,340004,OP_4,Aspirin at Arrival,100,17
,340004,VTE_5,Warfarin therapy discharge instructions,100,53
,340010,VTE_5,Warfarin therapy discharge instructions,100,13
,340014,IMM_2,Immunization for influenza,100,987
,340014,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,100,90
,340014,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,100,214
,340014,OP_4,Aspirin at Arrival,100,85
,340014,VTE_5,Warfarin therapy discharge instructions,100,68
,340015,IMM_2,Immunization for influenza,100,671
,340015,OP_4,Aspirin at Arrival,100,13
,340015,VTE_5,Warfarin therapy discharge instructions,100,30
,340017,OP_4,Aspirin at Arrival,100,93
,340021,OP_4,Aspirin at Arrival,100,146
,340027,OP_4,Aspirin at Arrival,100,70
,340028,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,100,44
,340028,VTE_5,Warfarin therapy discharge instructions,100,43
,340030,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,100,16
,340032,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,100,63
,340032,STK_4,Thrombolytic Therapy,100,21
,340037,VTE_5,Warfarin therapy discharge instructions,100,12
,340039,VTE_5,Warfarin therapy discharge instructions,100,36
,340041,IMM_2,Immunization for influenza,100,519
,340041,VTE_5,Warfarin therapy discharge instructions,100,19
,340042,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,100,156
,340047,STK_4,Thrombolytic Therapy,100,37
,340047,VTE_5,Warfarin therapy discharge instructions,100,168
,340049,IMM_2,Immunization for influenza,100,306
,340050,OP_4,Aspirin at Arrival,100,18
,340051,OP_4,Aspirin at Arrival,100,60
,340051,VTE_5,Warfarin therapy discharge instructions,100,13
,340053,STK_4,Thrombolytic Therapy,100,29
,340053,VTE_5,Warfarin therapy discharge instructions,100,47
,340060,IMM_2,Immunization for influenza,100,267
,340061,STK_4,Thrombolytic Therapy,100,11
,340061,VTE_5,Warfarin therapy discharge instructions,100,52
,340064,OP_4,Aspirin at Arrival,100,141
,340068,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,100,656
,340068,OP_4,Aspirin at Arrival,100,91
,340069,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,100,9764
,340069,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,100,87
,340070,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,100,134
,340070,OP_4,Aspirin at Arrival,100,69
,340071,OP_4,Aspirin at Arrival,100,362
,340071,VTE_5,Warfarin therapy discharge instructions,100,13
,340073,IMM_2,Immunization for influenza,100,605
,340073,VTE_5,Warfarin therapy discharge instructions,100,22
,340075,VTE_5,Warfarin therapy discharge instructions,100,17
,340085,IMM_2,Immunization for influenza,100,373
,340085,OP_23,Head CT results,100,12
,340085,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,100,66
,340085,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,100,122
