id,Provider ID,Measure ID,Measure Name,Score,n_score,sample
,340130,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,83,0.66,
,341316,IMM_2,Immunization for influenza,83,0,
,341322,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,83,0.66,
,341326,OP_23,Head CT results,83,0.83,
,340010,OP_23,Head CT results,82,0.82,
,340014,ED_2b,ED2,82,0.329317269,
,340015,ED_2b,ED2,82,0.329317269,
,340039,ED_2b,ED2,82,0.329317269,
,340064,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,82,0.64,
,340123,ED_2b,ED2,82,0.329317269,
,340127,OP_23,Head CT results,82,0.82,
,340129,OP_23,Head CT results,82,0.82,
,340131,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,82,0.802197802,
,340133,OP_23,Head CT results,82,0.82,
,340142,OP_23,Head CT results,82,0.82,
,340155,OP_23,Head CT results,82,0.82,
,340042,OP_23,Head CT results,81,0.81,
,340114,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,81,0.791208791,
,340133,ED_2b,ED2,81,0.325301205,
,340010,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,80,0.830769231,
,340021,ED_2b,ED2,80,0.321285141,
,340053,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,80,0.72972973,
,340060,OP_21,Median time to pain med,80,0.815789474,
,340091,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,80,0.78021978,
,340098,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,80,0.6,
,340183,OP_23,Head CT results,80,0.8,
,341303,OP_18b,OP 18,80,0.048780488,
,341320,OP_18b,OP 18,80,0.048780488,
,340041,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,79,0.716216216,
,340050,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,79,0.716216216,
,340106,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,79,0.58,
,341319,OP_23,Head CT results,79,0.79,
,340010,ED_2b,ED2,78,0.313253012,
,340013,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,78,0.702702703,
,340024,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,78,0.758241758,
,340039,OP_23,Head CT results,78,0.78,
,340053,ED_2b,ED2,78,0.313253012,
,340068,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,78,0.702702703,
,340106,ED_2b,ED2,78,0.313253012,
,340107,OP_21,Median time to pain med,78,0.789473684,
,340143,OP_21,Median time to pain med,78,0.789473684,
,340144,ED_2b,ED2,78,0.313253012,
,340064,OP_23,Head CT results,77,0.77,
,340114,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,77,0.689189189,
,340126,STK_4,Thrombolytic Therapy,77,0.477272727,
,340188,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,77,0.54,
,340010,OP_21,Median time to pain med,76,0.763157895,
,340071,OP_23,Head CT results,76,0.76,
,341307,ED_2b,ED2,76,0.305220884,
,340013,OP_23,Head CT results,75,0.75,
,340030,OP_21,Median time to pain med,75,0.75,
,340073,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,75,0.662162162,
,340087,OP_23,Head CT results,75,0.75,
,340129,ED_2b,ED2,75,0.301204819,
,340166,ED_2b,ED2,75,0.301204819,
,340186,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,75,0.753846154,
,341315,OP_20,Door to diagnostic eval,75,1,
,341328,ED_2b,ED2,75,0.301204819,
,340023,OP_21,Median time to pain med,74,0.736842105,
,340024,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,74,0.648648649,
,340132,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,74,0.124293785,
,341326,ED_2b,ED2,74,0.297188755,
,341327,ED_2b,ED2,74,0.297188755,
,340024,OP_21,Median time to pain med,73,0.723684211,
,340042,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,73,0.703296703,
,340050,VTE_5,Warfarin therapy discharge instructions,72,0.391304348,
,340060,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,72,0.692307692,
,340116,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,72,0.692307692,
,340141,VTE_5,Warfarin therapy discharge instructions,72,0.391304348,
,340017,ED_2b,ED2,71,0.285140562,
,340115,OP_23,Head CT results,71,0.71,
,340119,OP_23,Head CT results,71,0.71,
,341329,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,71,0.681318681,
,340008,OP_21,Median time to pain med,70,0.684210526,
,340071,OP_21,Median time to pain med,70,0.684210526,
,340129,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,70,0.4,
,340142,OP_21,Median time to pain med,70,0.684210526,
,341314,OP_18b,OP 18,70,0,
,340013,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,69,0.661538462,
,340060,OP_23,Head CT results,69,0.69,
,340132,VTE_5,Warfarin therapy discharge instructions,69,0.326086957,
,340151,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,69,0.661538462,
,340008,OP_20,Door to diagnostic eval,68,0.892307692,
,340037,OP_21,Median time to pain med,68,0.657894737,
,340073,OP_4,Aspirin at Arrival,68,0,
,340132,OP_21,Median time to pain med,68,0.657894737,
,340132,OP_23,Head CT results,68,0.68,
,340144,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,68,0.36,
,340171,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,68,0.648351648,
,340188,OP_21,Median time to pain med,68,0.657894737,
,340087,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,67,0.637362637,
,340096,OP_21,Median time to pain med,67,0.644736842,
,340099,OP_23,Head CT results,67,0.67,
,340141,OP_23,Head CT results,67,0.67,
,340188,ED_2b,ED2,67,0.269076305,
,341318,OP_23,Head CT results,67,0.67,
,341328,OP_21,Median time to pain med,67,0.644736842,
,340010,OP_20,Door to diagnostic eval,66,0.861538462,
,340070,OP_21,Median time to pain med,66,0.631578947,
,340075,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,66,0.540540541,
,340096,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,66,0.101694915,
,340130,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,66,0.626373626,
,340027,OP_21,Median time to pain med,65,0.618421053,
,340050,OP_21,Median time to pain med,65,0.618421053,
,340142,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,65,0.615384615,
,340159,ED_2b,ED2,65,0.261044177,
,340004,OP_20,Door to diagnostic eval,64,0.830769231,
,340021,OP_23,Head CT results,64,0.64,
,340023,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,64,0.604395604,
,340115,OP_21,Median time to pain med,64,0.605263158,
,340116,OP_21,Median time to pain med,64,0.605263158,
,340166,OP_23,Head CT results,64,0.64,
,340001,OP_23,Head CT results,63,0.63,
,340028,OP_23,Head CT results,63,0.63,
,340061,OP_21,Median time to pain med,63,0.592105263,
,340142,ED_2b,ED2,63,0.253012048,
,340144,OP_21,Median time to pain med,63,0.592105263,
,340147,OP_21,Median time to pain med,63,0.592105263,
,340147,STK_4,Thrombolytic Therapy,63,0.159090909,
,340173,OP_21,Median time to pain med,63,0.592105263,
,340001,OP_21,Median time to pain med,62,0.578947368,
,340032,OP_21,Median time to pain med,62,0.578947368,
,340037,ED_2b,ED2,62,0.248995984,
,340075,OP_21,Median time to pain med,62,0.578947368,
,340123,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,62,0.486486486,
,340130,OP_21,Median time to pain med,62,0.578947368,
,341305,ED_2b,ED2,62,0.248995984,
,341315,OP_23,Head CT results,62,0.62,
,341324,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,62,0.553846154,
,340109,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,61,0.538461538,
,340123,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,61,0.571428571,
,340126,OP_21,Median time to pain med,61,0.565789474,
,340183,ED_2b,ED2,61,0.24497992,
,340184,OP_21,Median time to pain med,61,0.565789474,
,340002,OP_21,Median time to pain med,60,0.552631579,
,340096,ED_2b,ED2,60,0.240963855,
,340096,OP_23,Head CT results,60,0.6,
,340141,OP_21,Median time to pain med,60,0.552631579,
,340147,OP_20,Door to diagnostic eval,60,0.769230769,
,341320,ED_2b,ED2,60,0.240963855,
,340028,OP_21,Median time to pain med,59,0.539473684,
,340091,OP_23,Head CT results,59,0.59,
,340113,OP_21,Median time to pain med,59,0.539473684,
,340119,OP_21,Median time to pain med,59,0.539473684,
,340123,OP_23,Head CT results,59,0.59,
,340051,OP_21,Median time to pain med,58,0.526315789,
,340133,OP_21,Median time to pain med,58,0.526315789,
,340166,OP_21,Median time to pain med,58,0.526315789,
,341303,ED_2b,ED2,58,0.232931727,
,340010,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,57,0.527472527,
,340039,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,57,0.076271186,
,340068,OP_21,Median time to pain med,57,0.513157895,
,340075,OP_23,Head CT results,57,0.57,
,340084,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,57,0.076271186,
,340087,ED_2b,ED2,57,0.228915663,
,340133,OP_20,Door to diagnostic eval,57,0.723076923,
,340003,OP_21,Median time to pain med,56,0.5,
,340039,OP_21,Median time to pain med,56,0.5,
,340050,STK_4,Thrombolytic Therapy,56,0,
,340145,ED_2b,ED2,56,0.224899598,
,340151,OP_21,Median time to pain med,56,0.5,
,340002,OP_23,Head CT results,55,0.55,
,340070,OP_20,Door to diagnostic eval,55,0.692307692,
,340087,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,55,0.070621469,
,340123,OP_21,Median time to pain med,55,0.486842105,
,340155,OP_21,Median time to pain med,55,0.486842105,
,340183,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,55,0.505494505,
,341329,ED_2b,ED2,55,0.220883534,
,340020,OP_21,Median time to pain med,54,0.473684211,
,340051,ED_2b,ED2,54,0.21686747,
,340109,VTE_5,Warfarin therapy discharge instructions,54,0,
,340131,OP_23,Head CT results,54,0.54,
,340151,OP_20,Door to diagnostic eval,54,0.676923077,
,340069,OP_21,Median time to pain med,53,0.460526316,
,340129,OP_21,Median time to pain med,53,0.460526316,
,341318,OP_21,Median time to pain med,53,0.460526316,
,341319,ED_2b,ED2,53,0.212851406,
,341324,OP_23,Head CT results,53,0.53,
,340024,ED_2b,ED2,52,0.208835341,
,340075,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,52,0.472527473,
,340145,OP_20,Door to diagnostic eval,52,0.646153846,
,340147,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,52,0.4,
,341327,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,52,0.062146893,
,340017,OP_21,Median time to pain med,51,0.434210526,
,340106,OP_21,Median time to pain med,51,0.434210526,
,340120,OP_21,Median time to pain med,51,0.434210526,
,340143,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,51,0.461538462,
,340050,OP_23,Head CT results,50,0.5,
,340156,ED_2b,ED2,50,0.200803213,
,340186,OP_23,Head CT results,50,0.5,
,341317,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,50,0,
,341326,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,50,0.056497175,
,340013,OP_21,Median time to pain med,49,0.407894737,
,340050,OP_20,Door to diagnostic eval,49,0.6,
,340098,ED_2b,ED2,49,0.196787149,
,340130,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,49,0.053672316,
,341316,OP_21,Median time to pain med,49,0.407894737,
,340024,OP_23,Head CT results,48,0.48,
,340039,OP_20,Door to diagnostic eval,48,0.584615385,
,340042,OP_21,Median time to pain med,48,0.394736842,
,340097,OP_21,Median time to pain med,48,0.394736842,
,340158,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,48,0.050847458,
,341303,OP_21,Median time to pain med,48,0.394736842,
,341316,ED_2b,ED2,48,0.192771084,
,340016,OP_21,Median time to pain med,47,0.381578947,
,340021,OP_21,Median time to pain med,47,0.381578947,
,340042,OP_20,Door to diagnostic eval,47,0.569230769,
,340090,OP_21,Median time to pain med,47,0.381578947,
,340119,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,47,0.048022599,
,340143,ED_2b,ED2,47,0.18875502,
,340188,OP_20,Door to diagnostic eval,47,0.569230769,
,340017,OP_20,Door to diagnostic eval,46,0.553846154,
,340023,OP_20,Door to diagnostic eval,46,0.553846154,
,340041,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,46,0.04519774,
,340131,OP_20,Door to diagnostic eval,46,0.553846154,
,341320,OP_21,Median time to pain med,46,0.368421053,
,340114,OP_23,Head CT results,45,0.45,
,341325,ED_2b,ED2,45,0.180722892,
,341326,OP_21,Median time to pain med,45,0.355263158,
,340041,OP_20,Door to diagnostic eval,44,0.523076923,
,340064,ED_2b,ED2,44,0.176706827,
,340091,OP_21,Median time to pain med,44,0.342105263,
,340144,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,44,0.243243243,
,341304,OP_21,Median time to pain med,44,0.342105263,
,341319,OP_21,Median time to pain med,44,0.342105263,
,341327,OP_21,Median time to pain med,44,0.342105263,
,340040,OP_20,Door to diagnostic eval,43,0.507692308,
,340098,OP_23,Head CT results,43,0.43,
,340109,OP_21,Median time to pain med,43,0.328947368,
,340171,OP_20,Door to diagnostic eval,43,0.507692308,
,341322,ED_2b,ED2,43,0.172690763,
,340017,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,42,0.033898305,
,340021,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,42,0.033898305,
,340053,OP_20,Door to diagnostic eval,42,0.492307692,
,340087,OP_21,Median time to pain med,42,0.315789474,
,340098,OP_20,Door to diagnostic eval,42,0.492307692,
,340098,OP_21,Median time to pain med,42,0.315789474,
,340099,OP_21,Median time to pain med,42,0.315789474,
,340114,OP_21,Median time to pain med,42,0.315789474,
,340186,OP_21,Median time to pain med,42,0.315789474,
,341324,OP_21,Median time to pain med,42,0.315789474,
,340142,OP_1,Median Time to Fibrinolysis,41,1,
,340145,OP_21,Median time to pain med,41,0.302631579,
,340003,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,40,0.028248588,
,340145,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,40,0.028248588,
,340123,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,39,0.025423729,
,340166,OP_20,Door to diagnostic eval,39,0.446153846,
,340173,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,39,0.025423729,
,340064,OP_21,Median time to pain med,38,0.263157895,
,340069,OP_20,Door to diagnostic eval,38,0.430769231,
,340090,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,38,0.02259887,
,340113,OP_20,Door to diagnostic eval,38,0.430769231,
,340130,OP_23,Head CT results,38,0.38,
,340183,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,38,0.02259887,
,340187,OP_21,Median time to pain med,38,0.263157895,
,341329,OP_21,Median time to pain med,38,0.263157895,
,340166,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,37,0.019774011,
,340002,OP_20,Door to diagnostic eval,36,0.4,
,340075,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,36,0.016949153,
,340126,OP_1,Median Time to Fibrinolysis,36,0.8,
,340155,OP_20,Door to diagnostic eval,36,0.4,
,341328,OP_20,Door to diagnostic eval,36,0.4,
,340040,OP_21,Median time to pain med,35,0.223684211,
,340085,OP_20,Door to diagnostic eval,35,0.384615385,
,340091,OP_20,Door to diagnostic eval,35,0.384615385,
,340119,OP_20,Door to diagnostic eval,35,0.384615385,
,340001,OP_20,Door to diagnostic eval,34,0.369230769,
,340047,OP_21,Median time to pain med,34,0.210526316,
,340050,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,34,0.274725275,
,340070,OP_23,Head CT results,34,0.34,
,340130,OP_20,Door to diagnostic eval,34,0.369230769,
,340183,OP_20,Door to diagnostic eval,34,0.369230769,
,341325,OP_1,Median Time to Fibrinolysis,34,0.72,
,340068,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",33,1,
,340126,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,33,0.107692308,
,340143,OP_20,Door to diagnostic eval,33,0.353846154,
,341320,OP_23,Head CT results,33,0.33,
,341325,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,33,0.107692308,
,341325,OP_20,Door to diagnostic eval,33,0.353846154,
,340027,OP_20,Door to diagnostic eval,32,0.338461538,
,340037,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,32,0.005649718,
,340109,OP_23,Head CT results,32,0.32,
,340123,OP_20,Door to diagnostic eval,32,0.338461538,
,340115,OP_20,Door to diagnostic eval,31,0.323076923,
,340116,OP_20,Door to diagnostic eval,31,0.323076923,
,340142,OP_20,Door to diagnostic eval,31,0.323076923,
,340020,OP_20,Door to diagnostic eval,30,0.307692308,
,340020,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,30,0,
,340030,OP_20,Door to diagnostic eval,30,0.307692308,
,340090,OP_20,Door to diagnostic eval,30,0.307692308,
,340096,OP_20,Door to diagnostic eval,30,0.307692308,
,340126,OP_20,Door to diagnostic eval,30,0.307692308,
,340141,OP_20,Door to diagnostic eval,30,0.307692308,
,340147,OP_1,Median Time to Fibrinolysis,30,0.56,
,340186,OP_20,Door to diagnostic eval,30,0.307692308,
,341324,OP_20,Door to diagnostic eval,30,0.307692308,
,340013,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,29,0.21978022,
,340028,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,29,0.21978022,
,340109,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,29,0.21978022,
,340114,OP_20,Door to diagnostic eval,29,0.292307692,
,340014,OP_21,Median time to pain med,28,0.131578947,
,340085,OP_21,Median time to pain med,28,0.131578947,
,340107,OP_1,Median Time to Fibrinolysis,28,0.48,
,340107,OP_20,Door to diagnostic eval,28,0.276923077,
,340151,OP_1,Median Time to Fibrinolysis,28,0.48,
,340041,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,27,0.197802198,
,340068,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,27,0.197802198,
,340075,OP_20,Door to diagnostic eval,27,0.261538462,
,340109,OP_1,Median Time to Fibrinolysis,27,0.44,
,340060,OP_20,Door to diagnostic eval,26,0.246153846,
,340084,OP_20,Door to diagnostic eval,26,0.246153846,
,340142,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,26,0,
,340147,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,26,0,
,341318,OP_20,Door to diagnostic eval,26,0.246153846,
,341324,OP_1,Median Time to Fibrinolysis,26,0.4,
,341327,OP_20,Door to diagnostic eval,26,0.246153846,
,340013,OP_1,Median Time to Fibrinolysis,24,0.32,
,340051,OP_20,Door to diagnostic eval,24,0.215384615,
,340068,OP_20,Door to diagnostic eval,24,0.215384615,
,340158,OP_21,Median time to pain med,24,0.078947368,
,340159,OP_21,Median time to pain med,24,0.078947368,
,340047,OP_20,Door to diagnostic eval,23,0.2,
,340064,OP_20,Door to diagnostic eval,23,0.2,
,340127,OP_20,Door to diagnostic eval,23,0.2,
,341304,OP_20,Door to diagnostic eval,23,0.2,
,340015,OP_21,Median time to pain med,22,0.052631579,
,340024,OP_20,Door to diagnostic eval,22,0.184615385,
,340053,OP_21,Median time to pain med,22,0.052631579,
,340061,OP_20,Door to diagnostic eval,22,0.184615385,
,340120,OP_20,Door to diagnostic eval,22,0.184615385,
,340173,OP_20,Door to diagnostic eval,22,0.184615385,
,340183,OP_21,Median time to pain med,22,0.052631579,
,340186,OP_1,Median Time to Fibrinolysis,22,0.24,
,340073,OP_20,Door to diagnostic eval,21,0.169230769,
,340087,OP_20,Door to diagnostic eval,21,0.169230769,
,340184,OP_20,Door to diagnostic eval,21,0.169230769,
,341303,OP_20,Door to diagnostic eval,21,0.169230769,
,340013,OP_20,Door to diagnostic eval,20,0.153846154,
,340032,OP_20,Door to diagnostic eval,20,0.153846154,
,340037,OP_20,Door to diagnostic eval,20,0.153846154,
,340106,OP_20,Door to diagnostic eval,20,0.153846154,
,340014,OP_20,Door to diagnostic eval,19,0.138461538,
,340071,OP_20,Door to diagnostic eval,19,0.138461538,
,340097,OP_20,Door to diagnostic eval,19,0.138461538,
,340133,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,19,0.10989011,
,340144,OP_20,Door to diagnostic eval,19,0.138461538,
,340158,OP_20,Door to diagnostic eval,19,0.138461538,
,340109,OP_20,Door to diagnostic eval,18,0.123076923,
,340132,OP_20,Door to diagnostic eval,18,0.123076923,
,340171,OP_21,Median time to pain med,18,0,
,340003,OP_20,Door to diagnostic eval,17,0.107692308,
,340023,OP_5,Median Time to ECG,17,1,
,340127,OP_5,Median Time to ECG,17,1,
,341325,OP_5,Median Time to ECG,17,1,
,340010,OP_1,Median Time to Fibrinolysis,16,0,
,340129,OP_20,Door to diagnostic eval,16,0.092307692,
,341326,OP_20,Door to diagnostic eval,16,0.092307692,
,340039,VTE_6,Hospital acquired potentially preventable venous thromboembolism,15,1,
,341320,OP_20,Door to diagnostic eval,15,0.076923077,
,340015,OP_20,Door to diagnostic eval,14,0.061538462,
,340021,OP_20,Door to diagnostic eval,14,0.061538462,
,340099,OP_5,Median Time to ECG,14,0.823529412,
,340114,VTE_6,Hospital acquired potentially preventable venous thromboembolism,14,0.933333333,
,340028,OP_20,Door to diagnostic eval,13,0.046153846,
,340099,OP_20,Door to diagnostic eval,13,0.046153846,
,340147,OP_5,Median Time to ECG,13,0.764705882,
,340186,OP_5,Median Time to ECG,13,0.764705882,
,340096,OP_5,Median Time to ECG,12,0.705882353,
,340132,OP_5,Median Time to ECG,12,0.705882353,
,340155,OP_5,Median Time to ECG,12,0.705882353,
,340159,OP_20,Door to diagnostic eval,12,0.030769231,
,340184,OP_5,Median Time to ECG,12,0.705882353,
,341319,OP_20,Door to diagnostic eval,12,0.030769231,
,341320,OP_5,Median Time to ECG,12,0.705882353,
,340003,OP_5,Median Time to ECG,11,0.647058824,
,340004,VTE_6,Hospital acquired potentially preventable venous thromboembolism,11,0.733333333,
,340016,OP_5,Median Time to ECG,11,0.647058824,
,340041,OP_5,Median Time to ECG,11,0.647058824,
,341304,OP_5,Median Time to ECG,11,0.647058824,
,340004,OP_5,Median Time to ECG,10,0.588235294,
,340016,OP_20,Door to diagnostic eval,10,0,
,340032,OP_5,Median Time to ECG,10,0.588235294,
,340042,OP_5,Median Time to ECG,10,0.588235294,
,340068,OP_5,Median Time to ECG,10,0.588235294,
,340073,OP_5,Median Time to ECG,10,0.588235294,
,340087,OP_5,Median Time to ECG,10,0.588235294,
,340113,OP_5,Median Time to ECG,10,0.588235294,
,340132,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",10,0.303030303,
,340187,OP_20,Door to diagnostic eval,10,0,
,341314,OP_20,Door to diagnostic eval,10,0,
,341316,OP_20,Door to diagnostic eval,10,0,
,341316,OP_5,Median Time to ECG,10,0.588235294,
,341318,OP_5,Median Time to ECG,10,0.588235294,
,341329,OP_20,Door to diagnostic eval,10,0,
,340024,OP_5,Median Time to ECG,9,0.529411765,
,340050,OP_5,Median Time to ECG,9,0.529411765,
,340070,OP_5,Median Time to ECG,9,0.529411765,
,340071,OP_5,Median Time to ECG,9,0.529411765,
,340075,OP_5,Median Time to ECG,9,0.529411765,
,340084,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,9,0,
,340107,OP_5,Median Time to ECG,9,0.529411765,
,341319,OP_5,Median Time to ECG,9,0.529411765,
,341328,OP_5,Median Time to ECG,9,0.529411765,
,340001,OP_5,Median Time to ECG,8,0.470588235,
,340008,OP_5,Median Time to ECG,8,0.470588235,
,340037,OP_5,Median Time to ECG,8,0.470588235,
,340050,OP_22,Left before being seen,8,1,
,340051,OP_5,Median Time to ECG,8,0.470588235,
,340091,OP_5,Median Time to ECG,8,0.470588235,
,340098,OP_5,Median Time to ECG,8,0.470588235,
,340106,OP_5,Median Time to ECG,8,0.470588235,
,340115,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",8,0.242424242,
,340123,OP_5,Median Time to ECG,8,0.470588235,
,340142,OP_5,Median Time to ECG,8,0.470588235,
,340155,VTE_6,Hospital acquired potentially preventable venous thromboembolism,8,0.533333333,
,340166,OP_5,Median Time to ECG,8,0.470588235,
,340188,OP_5,Median Time to ECG,8,0.470588235,
,340010,OP_5,Median Time to ECG,7,0.411764706,
,340028,VTE_6,Hospital acquired potentially preventable venous thromboembolism,7,0.466666667,
,340030,OP_22,Left before being seen,7,0.875,
,340060,OP_5,Median Time to ECG,7,0.411764706,
,340115,OP_5,Median Time to ECG,7,0.411764706,
,340119,OP_5,Median Time to ECG,7,0.411764706,
,340120,OP_5,Median Time to ECG,7,0.411764706,
,340126,OP_5,Median Time to ECG,7,0.411764706,
,340127,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",7,0.212121212,
,340151,OP_5,Median Time to ECG,7,0.411764706,
,340159,OP_5,Median Time to ECG,7,0.411764706,
,340186,OP_22,Left before being seen,7,0.875,
,340187,OP_5,Median Time to ECG,7,0.411764706,
,341303,OP_5,Median Time to ECG,7,0.411764706,
,341315,OP_5,Median Time to ECG,7,0.411764706,
,341326,OP_5,Median Time to ECG,7,0.411764706,
,340020,OP_5,Median Time to ECG,6,0.352941176,
,340027,OP_5,Median Time to ECG,6,0.352941176,
,340069,OP_5,Median Time to ECG,6,0.352941176,
,340143,OP_5,Median Time to ECG,6,0.352941176,
,340144,OP_5,Median Time to ECG,6,0.352941176,
,340145,OP_5,Median Time to ECG,6,0.352941176,
